,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
136,2022-05-01,8178D,ALBACETE,ALBACETE,674,"18,0","0,0","10,7",04:50,"25,4",15:23,27,"0,8","9,4",13:29,"11,4","944,1",00,"938,8",24
137,2022-05-01,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,11,"17,7","0,0","14,1",05:50,"21,3",12:50,12,"0,0","4,7",12:50,,,,,
138,2022-05-01,5783,SEVILLA AEROPUERTO,SEVILLA,34,"21,2","0,0","13,0",05:46,"29,3",14:17,28,"2,8","11,4",15:41,"12,2","1017,7",00,"1012,5",18
139,2022-05-01,6205X,TORROX,MALAGA,3,"18,7","0,0","14,3",04:30,"23,1",16:40,30,"2,2","6,1",07:10,,"1021,5",00,"1014,6",24
140,2022-05-01,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,32,"20,2","0,0","18,5",06:05,"21,9",13:06,99,"7,8","12,8",Varias,"9,8","1019,7",Varias,"1017,3",03
141,2022-05-01,1400,FISTERRA,A CORUÑA,230,"13,0","0,2","11,1",01:40,"14,8",15:10,35,"5,3","10,0",04:10,"4,2","996,1",10,"992,5",24
142,2022-05-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"21,4","0,0","13,2",04:00,"29,7",13:00,99,"3,1","7,8",Varias,,"1016,0",00,"1009,3",24
143,2022-05-01,5530E,GRANADA AEROPUERTO,GRANADA,560,"17,1","0,0","7,4",04:36,"26,8",14:28,30,"2,2","10,3",15:30,"10,8","956,4",00,"950,9",18
144,2022-05-01,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,25,"20,1","0,0","16,2",04:20,"24,0",14:40,07,"3,3","6,1",17:10,,"1020,8",23,"1018,6",17
145,2022-05-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,9","0,0","16,6",05:36,"27,2",14:23,35,"8,1","15,3",23:58,"12,4","1019,4",Varias,"1017,1",03
146,2022-05-01,6084X,FUENGIROLA,MALAGA,8,"20,4","0,0","14,9",03:50,"26,0",17:00,29,"1,9","6,7",16:20,,"1021,3",00,"1014,7",24
