,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
124,2022-09-01,1735X,XINZO DE LIMIA,OURENSE,616,"15,4","0,0","5,6",06:30,"25,1",14:50,31,"1,9","10,6",14:40,,,,,
125,2022-09-01,5270B,JAÉN,JAEN,580,"25,9","0,0","19,6",06:00,"32,2",14:10,29,"3,6","10,3",13:30,"7,8","951,1",10,"948,0",16
126,2022-09-01,9563X,CASTELLFORT,CASTELLON,1220,"19,3","0,0","13,7",06:00,"24,9",14:30,,,,,,,,,
127,2022-09-01,1700X,O CARBALLIÑO,OURENSE,400,"18,4","0,2","11,4",06:00,"25,4",14:00,29,"1,7","8,1",14:30,,,,,
128,2022-09-01,3526X,CORIA,CACERES,313,"25,6","0,0","17,0",06:30,"34,2",15:20,24,"2,5","9,4",19:00,"12,4","979,8",00,"976,5",17
129,2022-09-01,1387,A CORUÑA,A CORUÑA,58,"19,4","3,6","17,1",04:20,"21,6",14:20,29,"2,8","7,2",15:40,"6,1","1010,6",00,"1008,4",06
130,2022-09-01,9381I,CALAMOCHA,TERUEL,890,"22,3","0,0","12,2",05:30,"32,4",15:30,32,"2,2","9,7",14:50,"11,7","917,5",00,"912,8",17
131,2022-09-01,4121,CIUDAD REAL,CIUDAD REAL,628,"22,9","0,0","15,6",05:50,"30,2",14:40,25,"1,9","8,1",17:50,"6,3","945,1",00,"942,5",17
132,2022-09-01,8177A,CHINCHILLA,ALBACETE,880,"22,6","0,0","16,0",05:40,"29,1",13:30,29,"1,4","7,5",11:10,,"917,5",Varias,"914,5",18
133,2022-09-01,1183X,LLANES,ASTURIAS,10,"20,4","0,0","17,4",06:20,"23,4",13:20,27,"1,7","6,4",18:40,"5,3","1016,9",00,"1014,0",16
134,2022-09-01,8368U,TERUEL,TERUEL,900,"22,6","0,0","11,7",06:20,"33,5",15:10,19,"2,8","12,2",16:30,"11,6","915,6",00,"911,2",16
135,2022-09-01,8178D,ALBACETE,ALBACETE,674,"24,0","0,0","16,5",06:02,"31,5",13:37,36,"0,6","7,2",15:06,"7,5","941,1",00,"938,2",18
136,2022-09-01,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,11,"26,7","0,0","23,3",05:50,"30,1",11:30,09,"0,8","6,1",13:00,,,,,
137,2022-09-01,5783,SEVILLA AEROPUERTO,SEVILLA,34,"24,8","0,0","16,7",06:07,"33,0",14:53,23,"3,3","12,8",17:25,"4,7","1012,5",Varias,"1009,6",16
138,2022-09-01,6205X,TORROX,MALAGA,3,"26,6",,"21,9",05:10,"31,3",17:50,29,"1,9","7,5",16:00,,"1015,2",00,"1011,8",15
139,2022-09-01,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,32,"23,9","0,0","22,8",07:12,"25,0",10:47,99,"5,6","13,9",08:23,"1,3","1014,8",Varias,"1011,2",08
140,2022-09-01,1400,FISTERRA,A CORUÑA,230,"17,7","1,2","15,4",06:00,"20,0",16:00,19,"3,6","10,3",03:10,"4,5","991,1",00,"988,7",06
141,2022-09-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"27,8","0,0","22,6",03:20,"33,1",16:50,10,"1,9","6,9",15:00,,"1009,2",00,"1006,0",17
142,2022-09-01,5530E,GRANADA AEROPUERTO,GRANADA,560,"24,4","0,0","15,4",05:46,"33,5",12:28,30,"2,8","8,9",13:18,"6,6","952,0",00,"949,0",16
143,2022-09-01,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,25,"23,6","0,2","22,7",06:40,"24,5",16:30,24,"2,2","9,7",05:50,,"1015,6",23,"1011,0",03
144,2022-09-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"28,0","0,0","23,1",04:56,"33,0",14:46,01,"8,3","18,1",16:30,"9,1","1014,9",Varias,"1011,5",05
145,2022-09-01,6084X,FUENGIROLA,MALAGA,8,,"0,1",,,,,20,"1,4","7,2",09:50,,,,,
146,2022-09-01,1078I,GÜEÑES,BIZKAIA,208,"22,4","0,1","16,8",23:40,"28,0",12:20,32,"0,8","6,7",15:30,,"993,9",00,"989,2",13
147,2022-09-01,9208E,ARAGÜÉS DEL PUERTO,HUESCA,1040,"21,4","0,0","14,6",05:40,"28,1",13:30,99,"1,9","8,3",Varias,"9,6","902,7",00,"898,8",Varias
